Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
Preprocess,3,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.95678,0.014729,0.121047,4.352562,29.467275,110.586637,224.020353,-113.433717,1.215238,2.461762,-1.246524,106.177236,1.166783,96.012718,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.977011,0.981437,0.978022,0.02023,0.97977,0.021978,0.979396,0.978022,0.978281,0.95662,0.980882,0.964381,0.965495,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.333333,?,?,?,?
Preprocess,3,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,88,2,0,97.777778,2.222222,0,0.957092,0.014878,0.120742,4.3845,29.301917,109.929783,48.467301,61.462482,1.221442,0.538526,0.682916,105.521571,1.172462,95.989975,0.982456,56,0,0,1,33,0.017544,1,1,0.982456,0.99115,0.976504,0.999468,0.999698,0.977778,0.001874,0.998126,0.022222,0.982716,0.977778,0.979009,0.967306,0.999128,0.992758,0.948848,0.977778,0,0.001,0,0,0,0,17887,124192,21544,97.777778,33.333333,?,?,?,?
Preprocess,3,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,90,0,0,100,0,0,1,0.000488,0.005394,0.143933,1.309061,109.929783,0.09808,109.831702,1.221442,0.00109,1.220352,109.831702,1.220352,99.910779,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17887,124192,21544,100,33.703704,?,?,?,?
Preprocess,4,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,88,3,0,96.703297,3.296703,0,0.935659,0.022157,0.1482,6.547772,36.077103,110.586637,86.404337,24.1823,1.215238,0.949498,0.26574,102.360075,1.124836,92.56098,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.99582,0.99791,0.967033,0.006227,0.993773,0.032967,0.96978,0.967033,0.968084,0.953135,0.99539,0.974245,0.917614,0.967033,0,0,0,0,0,0,17887,124051,21685,96.703297,33.333333,?,?,?,?
Preprocess,4,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.957297,0.014755,0.121049,4.360351,29.467741,110.586637,88.9349,21.651737,1.215238,0.977307,0.237931,106.171982,1.166725,96.007968,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.99582,0.99791,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.97924,0.967546,0.995275,0.983334,0.948899,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.333333,?,?,?,?
Preprocess,4,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.956974,0.015605,0.120126,4.611417,29.242982,110.586637,30.80627,79.780367,1.215238,0.33853,0.876707,105.818491,1.162841,95.688317,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.978956,0.974767,0.99807,0.983354,0.945,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.699634,?,?,?,?
Preprocess,4,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.956584,0.014746,0.121037,4.357581,29.464704,110.586637,68.089008,42.497629,1.215238,0.748231,0.467007,104.663684,1.15015,94.644062,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.996865,0.998288,0.978022,0.02023,0.97977,0.021978,0.978022,0.978022,0.978022,0.957792,0.995647,0.987863,0.946634,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.333333,?,?,?,?
Preprocess,4,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.95625,0.015958,0.107443,4.715894,26.155597,110.586637,50.371506,60.215131,1.215238,0.553533,0.661705,104.402046,1.147275,94.40747,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.989551,0.992937,0.978022,0.02023,0.97977,0.021978,0.978208,0.978022,0.977961,0.965343,0.9882,0.984281,0.942996,0.978022,0,0,0,0,0,0,17887,124051,21685,98.901099,34.432234,?,?,?,?
Preprocess,4,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.0079,0.085785,2.334713,20.883107,110.586637,26.646374,83.940263,1.215238,0.292817,0.92242,108.183621,1.188831,97.827029,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.998708,0.98548,0.971242,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.699634,?,?,?,?
Preprocess,4,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.978125,0.007334,0.085592,2.167293,20.836189,110.586637,166.108313,-55.521676,1.215238,1.825366,-0.610128,108.298589,1.190094,97.930991,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.981714,0.984703,0.989011,0.019314,0.980686,0.010989,0.989197,0.989011,0.98895,0.977248,0.983611,0.984552,0.990615,0.989011,0.001,0,0,0,0,0,17887,124051,21685,98.901099,33.333333,?,?,?,?
Preprocess,4,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.956913,0.017699,0.124289,5.195639,30.030088,111.733776,44.369437,67.36434,1.227844,0.487576,0.740267,104.947659,1.153271,93.92653,1,57,0.029412,1,0.970588,33,0,0,0.982759,1,0.991304,0.976654,1,1,0.978022,0.019339,0.980661,0.021978,0.978211,0.978022,0.977966,0.965678,0.997874,0.976499,0.943193,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,34.065934,?,?,?,?
Preprocess,4,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,90,0,0,100,0,0,1,0.000559,0.005328,0.164647,1.2931,109.929783,0.111694,109.818089,1.221442,0.001241,1.220201,109.818089,1.220201,99.898395,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17887,124192,21544,100,33.703704,?,?,?,?
Preprocess,4,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,88,2,0,97.777778,2.222222,0,0.9567,0.015222,0.121676,4.485992,29.528605,109.929783,51.980069,57.949714,1.221442,0.577556,0.643886,103.941779,1.154909,94.552883,0.982456,56,0,0,1,33,0.017544,1,1,0.982456,0.99115,0.976504,0.997873,0.99885,0.977778,0.005451,0.994549,0.022222,0.978189,0.977778,0.977833,0.965447,0.998078,0.994803,0.943142,0.977778,0,0,0,0,0,0,17887,124192,21544,97.777778,33.333333,?,?,?,?
Preprocess,5,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,91,0,0,100,0,0,1,0.000064,0.000535,0.018945,0.13034,110.586637,0.012653,110.573984,1.215238,0.000139,1.215099,110.573984,1.215099,99.988558,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,17887,124051,21685,100,33.333333,?,?,?,?
Preprocess,5,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.008718,0.086634,2.576326,21.089928,110.586637,26.523195,84.063442,1.215238,0.291464,0.923774,108.006311,1.186883,97.666693,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.99897,0.99189,0.971242,0.989011,0.001,0,0,0,0,0,17887,124051,21685,98.901099,33.699634,?,?,?,?
Preprocess,5,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.978553,0.007685,0.085639,2.271139,20.847688,110.586637,43.641488,66.945149,1.215238,0.479577,0.735661,108.40727,1.191289,98.029268,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.997388,0.998632,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98933,0.979723,0.997943,0.994353,0.974879,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.333333,?,?,?,?
Preprocess,5,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,88,3,0,96.703297,3.296703,0,0.935369,0.022106,0.148194,6.532681,36.07568,110.586637,158.093182,-47.506545,1.215238,1.737288,-0.52205,102.370398,1.124949,92.570315,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.986416,0.994663,0.967033,0.009707,0.990293,0.032967,0.967847,0.967033,0.967296,0.950495,0.986691,0.966032,0.930614,0.967033,0,0.001,0,0,0,0,17887,124051,21685,96.703297,33.333333,?,?,?,?
Preprocess,5,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.957297,0.01689,0.122503,4.991333,29.821659,110.586637,13.478272,97.108365,1.215238,0.148113,1.067125,105.652511,1.161017,95.538226,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,1,1,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.97924,0.967546,1,1,0.948899,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.699634,?,?,?,?
Preprocess,5,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,87,4,0,95.604396,4.395604,0,0.910719,0.029293,0.171088,8.6566,41.648891,110.586637,250.597247,-140.010611,1.215238,2.753816,-1.538578,98.422376,1.081565,89.000244,1,58,0.090909,3,0.909091,30,0,0,0.95082,1,0.97479,0.929721,0.960031,0.956765,0.956044,0.058858,0.941142,0.043956,0.955834,0.956044,0.954752,0.920961,0.963027,0.953543,0.90134,0.956044,0,0,0,0,0,0,17887,124051,21685,95.604396,33.333333,?,?,?,?
Preprocess,5,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.95625,0.015379,0.121185,4.544783,29.500805,110.586637,45.87338,64.713256,1.215238,0.504103,0.711135,104.356802,1.146778,94.366558,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.99791,0.9988,0.978022,0.02023,0.97977,0.021978,0.978208,0.978022,0.977961,0.965343,0.995037,0.972345,0.942996,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.333333,?,?,?,?
Preprocess,5,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,88,3,0,96.703297,3.296703,0,0.936125,0.022089,0.148193,6.484169,35.805871,111.733776,40.845643,70.888133,1.227844,0.448853,0.77899,103.334767,1.135547,92.483017,1,57,0,0,1,34,0,0,1,1,1,1,1,1,0.967033,0.006467,0.993533,0.032967,0.969358,0.967033,0.967821,0.959805,0.998185,0.988579,0.914465,0.967033,0,0,0,0,0,0,17887,124051,21685,96.703297,33.333333,?,?,?,?
Preprocess,5,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,88,2,0,97.777778,2.222222,0,0.957407,0.014998,0.12172,4.420108,29.539291,109.929783,124.82652,-14.896737,1.221442,1.386961,-0.165519,105.676776,1.174186,96.13116,0.964912,55,0,0,1,33,0.035088,2,1,0.964912,0.982143,0.953821,0.994684,0.997189,0.977778,0.001874,0.998126,0.022222,0.982716,0.977778,0.978968,0.960738,0.995294,0.975539,0.952381,0.977778,0,0,0,0,0,0,17887,124192,21544,97.777778,33.333333,?,?,?,?
Preprocess,5,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,90,0,0,100,0,0,1,0.001436,0.009088,0.423232,2.20547,109.929783,0.288111,109.641672,1.221442,0.003201,1.218241,109.641672,1.218241,99.737914,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17887,124192,21544,100,34.074074,?,?,?,?
Preprocess,6,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.978857,0.009408,0.086785,2.761807,20.968652,111.733776,42.241955,69.491821,1.227844,0.464197,0.763646,109.191835,1.19991,97.725001,0.982456,56,0,0,1,34,0.017544,1,1,0.982456,0.99115,0.976927,0.99742,0.998585,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.989329,0.98015,0.997861,0.992141,0.974828,0.989011,0,0.001,0,0,0,0,17887,124051,21685,98.901099,34.065934,?,?,?,?
Preprocess,6,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,88,3,0,96.703297,3.296703,0,0.93517,0.021887,0.14687,6.467956,35.753311,110.586637,28.89235,81.694287,1.215238,0.317498,0.897739,102.414093,1.12543,92.609827,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.999478,0.999708,0.967033,0.021146,0.978854,0.032967,0.96978,0.967033,0.968024,0.945418,0.998413,0.991049,0.92105,0.967033,0,0,0,0,0,0,17887,124051,21685,96.703297,33.333333,?,?,?,?
Preprocess,6,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.978553,0.007631,0.085646,2.255073,20.849399,110.586637,47.856759,62.729877,1.215238,0.525898,0.689339,108.417784,1.191404,98.038776,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.998433,0.999152,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98933,0.979723,0.998478,0.992487,0.974879,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.333333,?,?,?,?
Preprocess,6,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.978553,0.007393,0.085595,2.184615,20.836857,110.586637,70.283894,40.302742,1.215238,0.77235,0.442887,108.465718,1.191931,98.08212,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.996343,0.998143,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98933,0.979723,0.996753,0.979939,0.974879,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.333333,?,?,?,?
Preprocess,6,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.007394,0.085593,2.185116,20.836424,110.586637,29.844274,80.742362,1.215238,0.327959,0.887279,108.286695,1.189964,97.920236,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.998408,0.979657,0.971242,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.333333,?,?,?,?
Preprocess,6,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.978193,0.007573,0.085507,2.238072,20.815583,110.586637,9.529135,101.057502,1.215238,0.104716,1.110522,106.740592,1.172974,96.522143,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.004396,0.995604,0.010989,0.989418,0.989011,0.988692,0.986368,0.9994,0.996728,0.96807,0.989011,0.001,0,0,0,0,0,17887,124051,21685,98.901099,33.333333,?,?,?,?
Preprocess,6,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,85,6,0,93.406593,6.593407,0,0.869347,0.043724,0.207621,12.921154,50.542512,110.586637,142.314974,-31.728337,1.215238,1.563901,-0.348663,94.073004,1.033769,85.067244,0.982759,57,0.060606,2,0.939394,31,0.017241,1,0.966102,0.982759,0.974359,0.92848,0.99373,0.996272,0.934066,0.045771,0.954229,0.065934,0.937644,0.934066,0.935159,0.895504,0.987903,0.96296,0.853675,0.934066,0,0,0,0,0,0,17887,124051,21685,93.406593,33.333333,?,?,?,?
Preprocess,6,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.008941,0.087561,2.642282,21.315548,110.586637,24.889793,85.696844,1.215238,0.273514,0.941724,107.942718,1.186184,97.609188,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.998539,0.985152,0.971242,0.989011,0.001,0,0,0,0,0,17887,124051,21685,98.901099,33.699634,?,?,?,?
Preprocess,6,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,88,2,0,97.777778,2.222222,0,0.956247,0.014731,0.114466,4.341367,27.778762,109.929783,178.735878,-68.806095,1.221442,1.985954,-0.764512,105.376062,1.170845,95.85761,1,57,0.030303,1,0.969697,32,0,0,0.982759,1,0.991304,0.976206,0.983519,0.986758,0.977778,0.020129,0.979871,0.022222,0.979358,0.977778,0.977752,0.963896,0.98609,0.986782,0.961546,0.977778,0.001,0,0,0,0,0,17887,124192,21544,98.888889,34.074074,?,?,?,?
Preprocess,6,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,88,2,0,97.777778,2.222222,0,0.956374,0.016667,0.12204,4.911766,29.616819,109.929783,15.33885,94.590932,1.221442,0.170432,1.05101,103.413394,1.149038,94.072226,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.977778,0.005451,0.994549,0.022222,0.977778,0.977778,0.977778,0.972327,0.999385,0.996692,0.93956,0.977778,0,0,0,0,0,0,17887,124192,21544,97.777778,33.703704,?,?,?,?
Preprocess,7,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.978857,0.007861,0.085647,2.307668,20.693691,111.733776,9.547445,102.186332,1.227844,0.104917,1.122927,109.515405,1.203466,98.014592,0.982456,56,0,0,1,34,0.017544,1,1,0.982456,0.99115,0.976927,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.989329,0.98015,1,1,0.974828,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.699634,?,?,?,?
Preprocess,7,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.956584,0.015534,0.117139,4.590556,28.515801,110.586637,13.349343,97.237293,1.215238,0.146696,1.068542,104.301999,1.146176,94.317001,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978022,0.005311,0.994689,0.021978,0.978022,0.978022,0.978022,0.972711,0.9991,0.994781,0.93956,0.978022,0.001,0,0,0,0,0,17887,124051,21685,98.901099,34.065934,?,?,?,?
Preprocess,7,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.978553,0.00801,0.085701,2.366986,20.862665,110.586637,46.559348,64.027289,1.215238,0.511641,0.703597,108.34227,1.190574,97.97049,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.99791,0.998888,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98933,0.979723,0.998276,0.994516,0.974879,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.333333,?,?,?,?
Preprocess,7,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.956584,0.014833,0.121056,4.383469,29.469344,110.586637,94.679645,15.906992,1.215238,1.040436,0.174802,104.646203,1.149958,94.628254,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.994775,0.99731,0.978022,0.02023,0.97977,0.021978,0.978022,0.978022,0.978022,0.957792,0.994708,0.9746,0.946634,0.978022,0.001,0,0,0,0,0,17887,124051,21685,97.802198,33.333333,?,?,?,?
Preprocess,7,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,86,5,0,94.505495,5.494505,0,0.890783,0.036657,0.191274,10.832786,46.562906,110.586637,341.6195,-231.032864,1.215238,3.75406,-2.538823,97.638622,1.072952,88.29152,1,58,0.060606,2,0.939394,31,0,0,0.966667,1,0.983051,0.952933,0.964472,0.960297,0.945055,0.041375,0.958625,0.054945,0.953114,0.945055,0.946157,0.918852,0.964674,0.929541,0.883239,0.945055,0,0,0,0,0,0,17887,124051,21685,94.505495,33.333333,?,?,?,?
Preprocess,7,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.007671,0.085597,2.266955,20.837392,110.586637,10.709163,99.877474,1.215238,0.117683,1.097555,108.231077,1.189352,97.869942,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.9997,0.998219,0.971242,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.333333,?,?,?,?
Preprocess,7,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.00779,0.085732,2.302089,20.870211,110.586637,25.316526,85.27011,1.215238,0.278204,0.937034,108.206311,1.18908,97.847547,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.999139,0.992242,0.971242,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.699634,?,?,?,?
Preprocess,7,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,88,3,0,96.703297,3.296703,0,0.93623,0.022004,0.148034,6.502657,36.036794,110.586637,72.627779,37.958858,1.215238,0.798107,0.41713,103.900698,1.141766,93.954117,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.997388,0.998632,0.967033,0.002747,0.997253,0.032967,0.976923,0.967033,0.969454,0.956059,0.997174,0.99097,0.924945,0.967033,0,0,0,0,0,0,17887,124051,21685,96.703297,33.333333,?,?,?,?
Preprocess,7,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,89,1,0,98.888889,1.111111,0,0.97792,0.007702,0.086048,2.269801,20.882276,109.929783,10.41313,99.516653,1.221442,0.115701,1.105741,106.073269,1.178592,96.491839,1,57,0.030303,1,0.969697,32,0,0,0.982759,1,0.991304,0.976206,1,1,0.988889,0.019192,0.980808,0.011111,0.98908,0.988889,0.98851,0.978731,0.999866,0.998611,0.97146,0.988889,0,0,0,0,0,0,17887,124192,21544,98.888889,33.333333,?,?,?,?
Preprocess,7,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,88,2,0,97.777778,2.222222,0,0.9567,0.015384,0.121785,4.533655,29.555066,109.929783,77.719052,32.21073,1.221442,0.863545,0.357897,103.907518,1.154528,94.521717,0.982456,56,0,0,1,33,0.017544,1,1,0.982456,0.99115,0.976504,0.99681,0.998329,0.977778,0.005451,0.994549,0.022222,0.978189,0.977778,0.977833,0.965447,0.996869,0.983918,0.943142,0.977778,0,0,0,0,0,0,17887,124192,21544,97.777778,33.703704,?,?,?,?
Preprocess,8,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.956584,0.014684,0.120976,4.339409,29.449837,110.586637,39.707628,70.879009,1.215238,0.436348,0.77889,104.497095,1.14832,94.49342,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978022,0.005311,0.994689,0.021978,0.978022,0.978022,0.978022,0.972711,0.99777,0.977571,0.93956,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.333333,?,?,?,?
Preprocess,8,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,88,3,0,96.703297,3.296703,0,0.93517,0.021907,0.147014,6.47382,35.788574,110.586637,92.446544,18.140093,1.215238,1.015896,0.199342,102.410076,1.125385,92.606195,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.99582,0.99791,0.967033,0.021146,0.978854,0.032967,0.96978,0.967033,0.968024,0.945418,0.995766,0.976092,0.92105,0.967033,0.001,0,0,0,0,0,17887,124051,21685,96.703297,33.333333,?,?,?,?
Preprocess,8,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,87,4,0,95.604396,4.395604,0,0.911822,0.029676,0.171142,8.769703,41.662114,110.586637,113.715094,-3.128457,1.215238,1.249616,-0.034379,98.345594,1.080721,88.930812,1,58,0.060606,2,0.939394,31,0,0,0.966667,1,0.983051,0.952933,0.998955,0.999411,0.956044,0.04046,0.95954,0.043956,0.956777,0.956044,0.955791,0.930855,0.988061,0.970074,0.885779,0.956044,0,0,0,0,0,0,17887,124051,21685,95.604396,33.333333,?,?,?,?
Preprocess,8,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.00836,0.086278,2.470479,21.003196,110.586637,25.975215,84.611422,1.215238,0.285442,0.929796,108.083864,1.187735,97.736822,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.998539,0.985152,0.971242,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.699634,?,?,?,?
